time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.740000000000001,-0.14242692314486852,-0.2617800021394826,2.8388222574596114,6.222847997043715,6.275108966521497,0.0,-0.15375887187147583,-0.554645947586607,3.052217726292378,0.0026067386785028875,-0.05607571959379212,0.0,431.64851763437974,430.7134059558767,431.16416082266414,433.0950641641521
1.8000000000000012,-0.15151881685276125,-0.29600267766267074,3.019836745991182,6.223181626995071,6.272274056070479,0.0,-0.14906769141693196,-0.5861072011914554,2.981781549598409,0.010895673081144122,-0.03375213005507753,0.0,387.3587658962308,389.45060838374883,389.8292826976532,390.60300459022613
1.8600000000000012,-0.16017793453035137,-0.33269059695134207,3.2063960127485047,6.225265594005474,6.270032291394454,0.0,-0.13931223257748865,-0.6365913932356342,3.2361758068911852,0.06126219538254357,-0.04578957521376164,0.0,491.74653651585623,490.85349855795664,490.68797142164823,494.41312604814414
1.9200000000000013,-0.1682498320418238,-0.37210089537815516,3.403960579856914,6.228925949030437,6.267095561100444,0.0,-0.12946084172281558,-0.676693879235576,3.34900105122342,0.06048860576699624,-0.056149358865884166,0.0,452.31215775400403,451.47557251657634,450.8602616961649,450.80034953126926
1.9800000000000013,-0.1757313536085931,-0.413634245674993,3.604421369355538,6.232501373000254,6.2632933822534795,0.0,-0.11962356724157777,-0.7074567284320189,3.333084943769993,0.05773145216128039,-0.08449777829199707,0.0,411.794642002396,409.27551456683125,410.1362032671345,409.8940617363582
2.0400000000000014,-0.18249984799806662,-0.4570792207081824,3.806423689873322,6.235847309233641,6.258320060031295,0.0,-0.10550929616624669,-0.7403769929831914,3.4001359552848593,0.051513379893970423,-0.07985239016495578,0.0,437.94934350893374,438.3298614221223,437.12637951200963,436.61004311901087
2.1000000000000014,-0.18816951351583588,-0.5027179128193159,4.018458409253963,6.238627728043433,6.253412235651155,0.0,-0.0828866540685826,-0.7805076034704612,3.6668700673030354,0.033204398428222766,-0.08599866784192618,0.0,498.22311299626307,497.76887531389923,497.86363673425734,496.523191643315
2.1600000000000015,-0.19253868708929883,-0.5504329040356986,4.240490205772516,6.241554378478687,6.248066791205218,0.0,-0.06224945759890912,-0.8097416751861427,3.7339690661925244,0.06914931634558487,-0.0961245816504107,0.0,439.4602909228525,438.61331543500154,438.90399427864725,441.8786421018306
2.2200000000000015,-0.19554287796766145,-0.599862471525967,4.467103341608748,6.245440762293528,6.242920652501276,0.0,-0.037360446923127816,-0.83750614406656,3.8195211051789633,0.05415068331972972,-0.07052896780080964,0.0,444.9519046641391,447.0361784005014,446.6288384301382,445.40682285030766
2.2800000000000016,-0.19711889660091586,-0.650735433577965,4.694845150915124,6.2490286420138546,6.238557791120023,0.0,-0.014821667087552292,-0.8579992362302784,3.7720320405220384,0.0692006825885438,-0.07748584300315925,0.0,402.6536551825231,402.0190106648417,402.5369635576402,403.89956808264645
2.3400000000000016,-0.19685554672425568,-0.7030831198775516,4.928844705686903,6.253525197554346,6.233768542310443,0.0,0.024150420125531074,-0.88636283064237,4.027084178185563,0.08447618853045195,-0.08495227163619001,0.0,496.35790577106155,495.8052167147229,496.51517213779204,497.63832472226505
2.4000000000000017,-0.19432859781264678,-0.7569041102260676,5.174212497640948,6.2584353683010185,6.228625738876975,0.0,0.060600463218061416,-0.9071415675330358,4.15139429274962,0.07595460673378354,-0.08727973345706286,0.0,459.97750849176447,459.78735925334104,460.5798261120026,459.910475407727
2.4600000000000017,-0.1895082593672584,-0.8118692825532663,5.4269697533991925,6.263032468649275,6.223919050104673,0.0,0.10057259027203516,-0.924549248826179,4.273388670703808,0.07791307416626828,-0.06494219229759692,0.0,459.7589936148112,461.5206429230257,459.85749946855503,460.0170455425997
2.520000000000002,-0.18216981972628496,-0.8677896835415037,5.687437768647881,6.268125529870229,6.219743326349484,0.0,0.14444299613189454,-0.9389393049415278,4.408359231272772,0.0960713319318178,-0.08106132716665747,0.0,466.0937196157975,464.82858832786377,464.1317418036332,465.5602488125382
2.580000000000002,-0.17203959323767226,-0.9244753990874934,5.9570121110125,6.273982100410965,6.215177906691311,0.0,0.19371700495268912,-0.9499363312610976,4.576778801119656,0.10051874681342346,-0.06765197651920402,0.0,475.7341104237232,476.7556238493276,475.91529943435273,476.26306926767336
2.640000000000002,-0.15919550706383767,-0.9816489944775636,6.231702857869622,6.279843307977625,6.211449949781226,0.0,0.23475982546879468,-0.9553406736082429,4.579561403800477,0.09132296889091547,-0.05290963112625736,0.0,426.70434222542906,427.9581361406445,425.2377390760878,424.4578030444811
2.700000000000002,-0.1439610340444782,-1.0390414948268805,6.504679526429148,0.003086621210657725,6.208103665020079,0.0,0.2733300653777444,-0.9572792357563187,4.519894050821241,0.1277232956982953,-0.062213825228613434,0.0,405.28282963112116,404.4431128640408,403.60212517467966,406.88512437296345
2.760000000000002,-0.1262178357433836,-1.0964373056927186,6.775915124079332,0.010519928373346588,6.203877012265375,0.0,0.31845040894206017,-0.9552664991981903,4.521275420475558,0.11484544397096981,-0.09694259023367963,0.0,426.9640207121636,423.9857655376819,425.4003531109777,424.3106767504037
2.820000000000002,-0.10568867064066619,-1.153585839809302,7.0471859753887625,0.017802919455304433,6.197872978174399,0.0,0.36637098375868427,-0.9490758648725758,4.521052247614222,0.13199617670262387,-0.10718531348438232,0.0,426.08022745871443,425.1943422896557,423.0175898721463,424.50597235333174
2.880000000000002,-0.08212694688684433,-1.2102217429029198,7.319004608575863,0.026553680494304288,6.19167971621183,0.0,0.41958175577347495,-0.9380439079583436,4.539448806461541,0.16463986438591155,-0.09628809150463084,0.0,430.7802494397373,431.69115274725647,429.1712125145853,431.9531346238375
2.940000000000002,-0.05487544523088919,-1.2659155182363957,7.596073322056929,0.036457896933938194,6.18587938209647,0.0,0.4893833654966285,-0.9173569679609953,4.695478010832929,0.1659163457683424,-0.09745120434378962,0.0,473.46317124929465,473.36631125494176,474.36002941758835,474.4821671218326
